"fdcId","description","dataType","calories","protein","fat","carbs"
"1103350","Cilantro, raw","Survey (FNDDS)","23","2.13","0.52","3.67"
"1103351","Corn, raw","Survey (FNDDS)","86","3.27","1.35","18.7"
"1103352","Cucumber, raw","Survey (FNDDS)","15","0.65","0.11","3.63"
"1103353","Eggplant, raw","Survey (FNDDS)","25","0.98","0.18","5.88"
"1103354","Garlic, raw","Survey (FNDDS)","149","6.36","0.5","33.1"
"1103355","Jicama, raw","Survey (FNDDS)","38","0.72","0.09","8.82"
"1103356","Kohlrabi, raw","Survey (FNDDS)","27","1.7","0.1","6.2"
"1103357","Leek, raw","Survey (FNDDS)","61","1.5","0.3","14.2"
"1103358","Lettuce, raw","Survey (FNDDS)","14","1.13","0.14","2.92"
"1103359","Lettuce, Boston, raw","Survey (FNDDS)","13","1.33","0.22","2.26"
"1103360","Lettuce, arugula, raw","Survey (FNDDS)","25","2.58","0.66","3.65"
"1103361","Mixed salad greens, raw","Survey (FNDDS)","16","1.61","0.22","2.93"
"1103362","Mushrooms, raw","Survey (FNDDS)","22","3.09","0.34","3.26"
"1103363","Onions, green, raw","Survey (FNDDS)","32","1.83","0.19","7.34"
"1103364","Onions, raw","Survey (FNDDS)","40","1.1","0.1","9.34"
"1103365","Parsley, raw","Survey (FNDDS)","36","2.97","0.79","6.33"
"1103366","Green peas, raw","Survey (FNDDS)","81","5.42","0.4","14.4"
"1103367","Pepper, hot chili, raw","Survey (FNDDS)","34","1.39","0.4","7.66"
"1103368","Pepper, poblano, raw","Survey (FNDDS)","20","0.86","0.17","4.64"
"1103369","Pepper, Serrano, raw","Survey (FNDDS)","32","1.74","0.44","6.7"
"1103370","Pepper, raw, NFS","Survey (FNDDS)","22","0.91","0.22","5.13"
"1103371","Pepper, sweet, green, raw","Survey (FNDDS)","20","0.86","0.17","4.64"
"1103372","Pepper, sweet, red, raw","Survey (FNDDS)","26","0.99","0.3","6.03"
"1103373","Pepper, banana, raw","Survey (FNDDS)","27","1.66","0.45","5.35"
"1103374","Radish, raw","Survey (FNDDS)","16","0.68","0.1","3.4"
"1103375","Rutabaga, raw","Survey (FNDDS)","37","1.08","0.16","8.62"
"1103376","Seaweed, raw","Survey (FNDDS)","41","3.51","0.49","7.94"
"1103377","Snowpeas, raw","Survey (FNDDS)","42","2.8","0.2","7.55"
"1103378","Summer squash, yellow, raw","Survey (FNDDS)","19","1.01","0.27","3.88"
"1103379","Summer squash, green, raw","Survey (FNDDS)","17","1.21","0.32","3.11"
"1103380","Turnip, raw","Survey (FNDDS)","28","0.9","0.1","6.43"
"1103381","Mixed vegetable juice","Survey (FNDDS)","27","0.82","0.16","6.12"
"1103382","Celery juice","Survey (FNDDS)","14","0.69","0.17","2.97"
"1103383","Broccoli salad with cauliflower, cheese, bacon bits, and dressing","Survey (FNDDS)","268","5.88","22.8","10.4"
"1103384","Broccoli slaw salad ","Survey (FNDDS)","119","2.13","8.12","10.6"
"1103385","Cabbage salad or coleslaw, from fast food / restaurant","Survey (FNDDS)","159","0.88","11.8","12.4"
"1103386","Cabbage salad or coleslaw, made with coleslaw dressing","Survey (FNDDS)","113","1.14","7.89","10"
"1103387","Cabbage salad or coleslaw, made with light coleslaw dressing","Survey (FNDDS)","100","0.94","4.87","14.4"
"1103388","Cabbage salad or coleslaw, made with Italian dressing","Survey (FNDDS)","73","1.05","4.64","7.63"
"1103389","Cabbage salad or coleslaw, made with light Italian dressing","Survey (FNDDS)","44","1.04","1.55","7.19"
"1103390","Cabbage salad or coleslaw, made with creamy dressing","Survey (FNDDS)","116","1.25","9.84","6.29"
"1103391","Cabbage salad or coleslaw, made with light creamy dressing","Survey (FNDDS)","46","1.27","0.72","9.61"
"1103392","Cabbage salad or coleslaw, made with any type of fat free dressing","Survey (FNDDS)","41","0.99","0.71","8.5"
"1103393","Cabbage salad or coleslaw with apples and/or raisins, with dressing","Survey (FNDDS)","109","1.07","6.26","13.3"
"1103394","Cabbage salad or coleslaw with pineapple, with dressing","Survey (FNDDS)","104","1.06","6.81","10.4"
"1103395","Cucumber and vegetable namasu","Survey (FNDDS)","53","0.48","0.12","12.5"
"1103396","Cucumber salad, made with sour cream dressing","Survey (FNDDS)","66","1.15","5.51","3.92"
"1103397","Cucumber salad, made with Italian dressing","Survey (FNDDS)","117","0.48","9.93","6.55"
"1103398","Cucumber salad made with cucumber and vinegar","Survey (FNDDS)","33","0.52","0.09","7.2"
"1103399","Lettuce, salad with assorted vegetables including tomatoes and/or carrots, no dressing","Survey (FNDDS)","20","1.25","0.2","4.27"
"1103400","Lettuce, salad with assorted vegetables excluding tomatoes and carrots, no dressing","Survey (FNDDS)","19","1.42","0.2","3.76"
"1103401","Lettuce, salad with avocado, tomato, and/or carrots, with or without other vegetables, no dressing","Survey (FNDDS)","51","1.44","3.39","5.23"
"1103402","Lettuce, salad with cheese, tomato and/or carrots, with or without other vegetables, no dressing","Survey (FNDDS)","88","5.09","6.08","3.95"
"1103403","Lettuce, salad with egg, tomato, and/or carrots, with or without other vegetables, no dressing","Survey (FNDDS)","48","3.54","2.3","3.64"
"1103404","Lettuce, salad with egg, cheese, tomato, and/or carrots, with or without other vegetables, no dressing","Survey (FNDDS)","68","4.36","4.35","3.49"
"1103405","Lettuce, wilted, with bacon dressing","Survey (FNDDS)","78","2.99","6.3","2.48"
"1103406","Seven-layer salad, lettuce salad made with a combination of onion, celery, green pepper, peas, mayonnaise, cheese, eggs, and/or bacon","Survey (FNDDS)","227","4.76","20.7","5.66"
"1103407","Greek Salad, no dressing","Survey (FNDDS)","42","2.62","2.14","3.84"
"1103408","Spinach salad, no dressing","Survey (FNDDS)","81","7.02","4.91","2.97"
"1103409","Cobb salad, no dressing","Survey (FNDDS)","92","11.4","4.34","2.48"
"1103410","Aloe vera juice drink","Survey (FNDDS)","15","0","0","3.75"
"1103411","Artichoke, fresh, cooked, no added fat","Survey (FNDDS)","53","2.88","0.34","11.9"
"1103412","Artichoke, frozen, cooked, no added fat","Survey (FNDDS)","53","2.88","0.34","11.9"
"1103413","Artichoke, canned, cooked, no added fat","Survey (FNDDS)","53","2.88","0.34","11.9"
"1103414","Artichokes, NS as to form, cooked","Survey (FNDDS)","74","2.81","2.87","11.6"
"1103415","Artichoke, fresh, cooked, fat added","Survey (FNDDS)","74","2.81","2.87","11.6"
"1103416","Artichoke, frozen, cooked, fat added","Survey (FNDDS)","74","2.81","2.87","11.6"
"1103417","Artichoke, canned, cooked, fat added","Survey (FNDDS)","74","2.81","2.87","11.6"
"1103418","Asparagus, fresh, cooked, no added fat","Survey (FNDDS)","21","2.36","0.13","4.16"
"1103419","Asparagus, frozen, cooked, no added fat","Survey (FNDDS)","18","2.94","0.42","1.91"
"1103420","Asparagus, canned, cooked, no added fat","Survey (FNDDS)","19","2.14","0.65","2.46"
"1103421","Asparagus, NS as to form, cooked","Survey (FNDDS)","45","2.3","2.85","4.04"
"1103422","Asparagus, fresh, cooked, fat added, NS as to fat type","Survey (FNDDS)","45","2.3","2.85","4.04"
"1103423","Asparagus, frozen, cooked, fat added, NS as to fat type","Survey (FNDDS)","40","2.86","2.94","1.86"
"1103424","Asparagus, canned, cooked, fat added, NS as to fat type","Survey (FNDDS)","41","2.09","3.18","2.39"
"1103425","Asparagus, fresh, cooked with oil","Survey (FNDDS)","48","2.29","3.25","4.04"
"1103426","Asparagus, fresh, cooked with butter or margarine","Survey (FNDDS)","41","2.31","2.46","4.05"
"1103427","Asparagus, frozen, cooked with oil","Survey (FNDDS)","43","2.86","3.31","1.86"
"1103428","Asparagus, frozen, cooked with butter or margarine","Survey (FNDDS)","37","2.87","2.58","1.87"
"1103429","Asparagus, canned, cooked with oil","Survey (FNDDS)","44","2.08","3.54","2.39"
"1103430","Asparagus, canned, cooked with butter or margarine","Survey (FNDDS)","38","2.09","2.81","2.4"
"1103431","Bamboo shoots, cooked","Survey (FNDDS)","41","1.68","2.93","3.13"
"1103432","Lima beans, from frozen, no added fat","Survey (FNDDS)","103","6.05","0.34","19.3"
"1103433","Lima beans, from frozen, fat added","Survey (FNDDS)","122","5.88","2.87","18.7"
"1103434","Lima beans, from canned","Survey (FNDDS)","122","5.86","2.85","18.6"
"1103435","Green beans, cooked, from restaurant","Survey (FNDDS)","69","1.82","4.53","6.89"
"1103436","Green beans, fresh, cooked, no added fat","Survey (FNDDS)","32","1.9","0.23","7.24"
"1103437","Green beans, frozen, cooked, no added fat","Survey (FNDDS)","28","1.49","0.17","6.43"
"1103438","Green beans, canned, cooked, no added fat","Survey (FNDDS)","21","1.04","0.39","4.11"
"1103439","Green beans, NS as to form, cooked","Survey (FNDDS)","49","1.44","2.89","5.52"
"1103440","Green beans, fresh, cooked, fat added, NS as to fat type","Survey (FNDDS)","55","1.85","2.86","7.03"
"1103441","Green beans, frozen, cooked, fat added, NS as to fat type","Survey (FNDDS)","50","1.45","2.7","6.25"
"1103442","Green beans, canned, cooked, fat added, NS as to fat type","Survey (FNDDS)","43","1.02","2.92","4"
"1103443","Green beans, fresh, cooked with oil","Survey (FNDDS)","58","1.84","3.25","7.03"
"1103444","Green beans, fresh, cooked with butter or margarine","Survey (FNDDS)","51","1.86","2.48","7.04"
"1103445","Green beans, frozen, cooked with oil","Survey (FNDDS)","53","1.44","3.07","6.24"
"1103446","Green beans, frozen, cooked with butter or margarine","Survey (FNDDS)","46","1.46","2.33","6.26"
"1103447","Green beans, canned, cooked with oil","Survey (FNDDS)","46","1.01","3.29","3.99"
"1103448","Green beans, canned, cooked with butter or margarine","Survey (FNDDS)","40","1.03","2.55","4"
"1103449","Green beans, canned, reduced sodium, cooked, no added fat","Survey (FNDDS)","22","1.12","0.46","4.32"
"1103450","Green beans, canned, reduced sodium, cooked, fat added, NS as to fat type","Survey (FNDDS)","44","1.1","2.99","4.2"
"1103451","Green beans, canned, reduced sodium, cooked with oil","Survey (FNDDS)","47","1.09","3.36","4.19"
"1103452","Green beans, canned, reduced sodium, cooked with butter or margarine","Survey (FNDDS)","41","1.1","2.62","4.2"
"1103453","Fried green beans","Survey (FNDDS)","218","3.86","12.7","22.5"
"1103454","Yellow string beans, cooked","Survey (FNDDS)","50","1.45","2.7","6.25"
"1103455","Bean sprouts, cooked","Survey (FNDDS)","116","9.8","6.92","6.08"
"1103456","Beets, fresh, cooked, no added fat","Survey (FNDDS)","45","1.67","0.18","9.93"
"1103457","Beets, canned, cooked, no added fat","Survey (FNDDS)","31","0.91","0.14","7.21"
"1103458","Beets, NS as to form, cooked","Survey (FNDDS)","53","0.89","2.68","7"
"1103459","Beets, fresh, cooked, fat added","Survey (FNDDS)","67","1.63","2.81","9.65"
"1103460","Beets, canned, cooked, fat added","Survey (FNDDS)","53","0.89","2.68","7"
"1103461","Beets, canned, reduced sodium, cooked","Survey (FNDDS)","53","0.84","2.78","6.79"
"1103462","Bitter melon, cooked","Survey (FNDDS)","41","0.82","2.71","4.19"
"1103463","Breadfruit, cooked","Survey (FNDDS)","122","1.04","2.76","26.3"
"1103464","Broccoflower, cooked","Survey (FNDDS)","55","2.98","2.94","6.15"
"1103465","Brussels sprouts, fresh, cooked, no added fat","Survey (FNDDS)","45","3.51","0.31","9.3"
"1103466","Brussels sprouts, frozen, cooked, no added fat","Survey (FNDDS)","42","3.63","0.39","8.3"
"1103467","Brussels sprouts, NS as to form, cooked","Survey (FNDDS)","67","3.42","2.94","9.03"
"1103468","Brussels sprouts, fresh, cooked, fat added","Survey (FNDDS)","67","3.42","2.94","9.03"
"1103469","Brussels sprouts, frozen, cooked, fat added","Survey (FNDDS)","63","3.53","2.91","8.06"
"1103470","Burdock, cooked","Survey (FNDDS)","99","1.6","2.88","18.1"
"1103471","Cabbage, Chinese, cooked, no added fat","Survey (FNDDS)","14","1.56","0.21","2.26"
"1103472","Cabbage, Chinese, cooked, fat added","Survey (FNDDS)","37","1.52","2.84","2.2"
"1103473","Cabbage, green, cooked, no added fat","Survey (FNDDS)","26","1.33","0.1","6.02"
"1103474","Cabbage, green, cooked, fat added, NS as to fat type","Survey (FNDDS)","49","1.3","2.74","5.85"
"1103475","Cabbage, green, cooked with oil","Survey (FNDDS)","52","1.29","3.13","5.85"
"1103476","Cabbage, green, cooked with butter or margarine","Survey (FNDDS)","45","1.31","2.36","5.86"
"1103477","Cabbage, red, cooked","Survey (FNDDS)","55","1.45","2.8","7.44"
"1103478","Cabbage, savoy, cooked","Survey (FNDDS)","51","2.02","2.74","6.16"
"1103479","Cactus, cooked, no added fat","Survey (FNDDS)","16","1.32","0.09","3.32"
"1103480","Cactus, cooked, fat added","Survey (FNDDS)","38","1.29","2.62","3.23"
"1103481","Cauliflower, fresh, cooked, no added fat","Survey (FNDDS)","26","1.99","0.29","5.16"
"1103482","Cauliflower, frozen, cooked, no added fat","Survey (FNDDS)","19","1.6","0.22","3.74"
"1103483","Cauliflower, NS as to form, cooked","Survey (FNDDS)","49","1.94","2.92","5.02"
"1103484","Cauliflower, fresh, cooked, fat added, NS as to fat type","Survey (FNDDS)","49","1.94","2.92","5.02"
"1103485","Cauliflower, frozen, cooked, fat added, NS as to fat type","Survey (FNDDS)","41","1.57","2.75","3.64"
"1103486","Cauliflower, fresh, cooked with oil","Survey (FNDDS)","52","1.94","3.31","5.01"
"1103487","Cauliflower, fresh, cooked with butter or margarine","Survey (FNDDS)","45","1.95","2.54","5.02"
"1103488","Cauliflower, frozen, cooked with oil","Survey (FNDDS)","44","1.56","3.12","3.63"
"1103489","Cauliflower, frozen, cooked with butter or margarine","Survey (FNDDS)","38","1.58","2.38","3.64"
"1103490","Celery, cooked","Survey (FNDDS)","39","0.73","2.9","3.1"
"1103491","Fennel bulb, cooked","Survey (FNDDS)","62","1.42","3.21","8.32"
"1103492","Christophine, cooked","Survey (FNDDS)","44","0.86","2.86","4.7"
"1103493","Corn, cooked, from restaurant","Survey (FNDDS)","118","3.11","5.42","17.7"
"1103494","Corn, fresh, cooked, no added fat","Survey (FNDDS)","86","3.26","1.35","18.6"
"1103495","Corn, frozen, cooked, no added fat","Survey (FNDDS)","81","2.54","0.67","19.2"
"1103496","Corn, canned, cooked, no added fat","Survey (FNDDS)","67","2.29","1.22","14.3"
"1103497","Corn, NS as to form, cooked","Survey (FNDDS)","88","2.23","3.73","13.9"
"1103498","Corn, fresh, cooked, fat added, NS as to fat type","Survey (FNDDS)","106","3.17","3.84","18.1"
"1103499","Corn, frozen, cooked, fat added, NS as to fat type","Survey (FNDDS)","101","2.48","3.18","18.7"
"1103500","Corn, canned, cooked, fat added, NS as to fat type","Survey (FNDDS)","88","2.23","3.73","13.9"
"1103501","Corn, fresh, cooked with oil","Survey (FNDDS)","109","3.17","4.21","18.1"
"1103502","Corn, fresh, cooked with butter or margarine","Survey (FNDDS)","102","3.18","3.48","18.1"
"1103503","Corn, frozen, cooked with oil","Survey (FNDDS)","104","2.47","3.55","18.7"
"1103504","Corn, frozen, cooked with butter or margarine","Survey (FNDDS)","98","2.48","2.82","18.7"
"1103505","Corn, canned, cooked with oil","Survey (FNDDS)","91","2.22","4.1","13.9"
"1103506","Corn, canned, cooked with butter or margarine","Survey (FNDDS)","84","2.24","3.36","13.9"
"1103507","Corn, creamed","Survey (FNDDS)","72","1.74","0.42","18.1"
"1103508","Corn, canned, reduced sodium, cooked, no added fat","Survey (FNDDS)","66","2.1","0.83","14.9"
"1103509","Corn, canned, reduced sodium, cooked, fat added, NS as to fat type","Survey (FNDDS)","88","2.04","3.54","14.5"
"1103510","Corn, canned, reduced sodium, cooked with oil","Survey (FNDDS)","91","2.04","3.94","14.5"
"1103511","Corn, canned, reduced sodium, cooked with butter or margarine","Survey (FNDDS)","84","2.05","3.14","14.5"
"1103512","Cucumber, cooked","Survey (FNDDS)","44","0.75","3.11","4.14"
"1103513","Eggplant, cooked, no added fat","Survey (FNDDS)","27","1.05","0.19","6.3"
"1103514","Eggplant, cooked, fat added","Survey (FNDDS)","50","1.03","2.92","6.13"
"1103515","Flowers or blossoms of sesbania, squash, or lily, cooked","Survey (FNDDS)","37","1.06","2.61","3.2"
"1103516","Garlic, cooked","Survey (FNDDS)","148","6.32","0.5","32.9"
"1103517","Hominy, cooked","Survey (FNDDS)","88","1.45","2.89","13.8"
"1103518","Kohlrabi, cooked","Survey (FNDDS)","51","1.72","2.74","6.26"
"1103519","Leek, cooked","Survey (FNDDS)","88","1.57","3.04","14.7"
"1103520","Lotus root, cooked","Survey (FNDDS)","86","1.54","2.6","15.5"
"1103521","Mushrooms, fresh, cooked, no added fat","Survey (FNDDS)","27","3.85","0.42","4.06"
"1103522","Mushrooms, NS as to form, cooked","Survey (FNDDS)","55","3.75","3.58","3.95"
"1103523","Mushrooms, fresh, cooked, fat added, NS as to fat type","Survey (FNDDS)","55","3.75","3.58","3.95"
"1103524","Mushrooms, canned, cooked","Survey (FNDDS)","47","1.82","2.82","4.95"
"1103525","Mushrooms, fresh, cooked with oil","Survey (FNDDS)","59","3.74","4.04","3.94"
"1103526","Mushrooms, fresh, cooked with butter or margarine","Survey (FNDDS)","51","3.76","3.12","3.96"
"1103527","Mushroom, Asian, cooked, from dried","Survey (FNDDS)","56","1.56","0.22","14.4"
"1103528","Okra, fresh, cooked, no added fat","Survey (FNDDS)","35","2.07","0.2","7.99"
"1103529","Okra, frozen, cooked, no added fat","Survey (FNDDS)","29","1.62","0.24","6.39"
"1103530","Okra, NS as to form, cooked","Survey (FNDDS)","59","2.02","2.92","7.76"
"1103531","Okra, fresh, cooked, fat added","Survey (FNDDS)","59","2.02","2.92","7.76"
"1103532","Okra, frozen, cooked, fat added","Survey (FNDDS)","51","1.59","2.77","6.21"
"1103533","Lettuce, cooked","Survey (FNDDS)","43","1.3","3.15","3.33"
"1103534","Luffa, cooked","Survey (FNDDS)","59","2.02","2.92","7.76"
"1103535","Onions, cooked, no added fat","Survey (FNDDS)","47","1.29","0.12","11"
"1103536","Onions, cooked, fat added","Survey (FNDDS)","72","1.26","3.1","10.6"
"1103537","Onions, pearl, cooked","Survey (FNDDS)","50","0.7","2.58","6.49"
"1103538","Onions, green, cooked","Survey (FNDDS)","63","2.09","3.2","8.37"
"1103539","Palm hearts, cooked","Survey (FNDDS)","134","2.62","2.73","24.8"
"1103540","Parsnips, cooked","Survey (FNDDS)","91","1.29","2.83","16.5"
"1103541","Blackeyed peas, from frozen","Survey (FNDDS)","150","8.23","3.18","23"
"1103542","Blackeyed peas, from canned","Survey (FNDDS)","150","8.19","3.16","22.9"
"1103543","Green peas, cooked, from restaurant","Survey (FNDDS)","118","5.37","4.71","14.3"
"1103544","Green peas, fresh, cooked, no added fat","Survey (FNDDS)","84","5.63","0.42","15"
"1103545","Green peas, frozen, cooked, no added fat","Survey (FNDDS)","78","5.14","0.27","14.2"
"1103546","Green peas, canned, cooked, no added fat","Survey (FNDDS)","68","4.47","0.8","11.4"
"1103547","Green peas, NS as to form, cooked","Survey (FNDDS)","98","4.99","2.8","13.8"
"1103548","Green peas, fresh, cooked, fat added, NS as to fat type","Survey (FNDDS)","105","5.47","3.05","14.6"
"1103549","Green peas, frozen, cooked, fat added, NS as to fat type","Survey (FNDDS)","98","4.99","2.8","13.8"
"1103550","Green peas, canned, cooked, fat added, NS as to fat type","Survey (FNDDS)","89","4.35","3.32","11"
"1103551","Green peas, fresh, cooked with oil","Survey (FNDDS)","108","5.46","3.43","14.6"
